2459945.50000000 -0.642145577210873175211248 0.000840010293616637706074 0.000720317812732948373027 0.766581915513847800269787
2459945.60000000 -0.373032009823186461172639 0.001022307814583006376277 0.000424333679272562451414 0.927817813191001650174883
2459945.70000000 -0.067204912682566911308335 0.001103989667567683956306 0.000086577177719867760950 0.997738579700207184330907
2459945.80000000 0.245236439976520392836079 0.001077013712342903993188 -0.000259709433600840565622 0.969462666171187481545246
2459945.90000000 0.533541808165949871245459 0.000944032080075171350919 -0.000580443412318943675887 0.845772966479421683949624
2459946.00000000 0.769336392972629012909636 0.000718130450462400112162 -0.000844056032325938947192 0.638842927725860598719976
2459946.10000000 0.929413468767116279778406 0.000421540419607371289086 -0.001024599762639883272081 0.369038448637640348337641
2459946.20000000 0.998018370170333790625250 0.000083451660526952765808 -0.001104302276101031942551 0.062913483089922325741661
2459946.30000000 0.968399054774416678803561 -0.000262860816305313398002 -0.001075315908634188587917 -0.249403378709139950109019
2459946.40000000 0.843470633045803164229426 -0.000583311589610452027599 -0.000940490353962174555590 -0.537174149056252048239912
2459946.50000000 -0.635528466175307338303924 0.000846359602277575989032 0.000713092516039640729117 0.772076643769753601098671
2459946.60000000 -0.365038065790044718994523 0.001026112632173729628110 0.000415501056521105970130 0.930991936042198542367032
2459946.70000000 -0.058620893610455068745146 0.001104875875706149259206 0.000077004092233032744906 0.998279702363838006284880
2459946.80000000 0.253565701388515474246077 0.001074893797376197347379 -0.000269083226896158964319 0.967317531773574934561566
2459946.90000000 0.540796552271235575481967 0.000939113778005736432770 -0.000588697594104973121604 0.841152697523766645915089
2459947.00000000 0.774802613315649812975039 0.000710896373001319100034 -0.000850380148406239852292 0.632202247606422407244509
2459947.10000000 0.932553184048965477792592 0.000412700660972171041573 -0.001028372864624675945763 0.361030928103332038325846
2459947.20000000 0.998522571977372375151560 0.000073874042102463094873 -0.001105153942350267041311 0.054327216280013197746701
